campaign,kind,tag,m_parent,dm,comparison_status,limit_status,historical_only,reference_fb,limit_fb,residual,reported_raw_mu,reported_model_mu,sample_status,bracket_width_over_reported,linear_interpolation_match,first_interval,sr_s_imt2h_events,n_detector_events,detector_exposure_complete,signal_stat_nuisance_present
original,expected,m100_dm2,100.0,2.0,matched,legacy_reported,True,203.96,282.30864476629745,0.38413730518875,0.4144311978107473,0.3859615436827147,sampled_bracket,0.24105328104574772,True,False,13.0,20000,True,False
original,expected,m100_dm5,100.0,5.0,matched,legacy_reported,True,105.47,119.30544311078853,0.1311789429296344,0.1751412810425165,0.1631098226939151,sampled_bracket,0.5703966500950095,True,False,58.0,20000,True,False
original,expected,m100_dm10,100.0,10.0,matched,legacy_reported,True,122.23,113.97585303637288,-0.06752963236216247,0.1673174030305314,0.15582341170207178,sampled_bracket,0.5970687937450874,True,False,68.0,20000,True,False
original,expected,m100_dm20,100.0,20.0,matched,legacy_reported,True,328.34000000000003,197.39362829944483,-0.3988133389186672,0.2897753197889833,0.2698689923387036,sampled_bracket,0.3447498567950783,True,False,33.0,20000,True,False
original,expected,m100_dm30,100.0,30.0,matched,legacy_reported,True,663.75,304.0985193211924,-0.5418478051658118,0.4464188963079245,0.41575182384513065,sampled_bracket,0.22378084983905416,True,False,25.0,20000,True,False
original,expected,m100_dm40,100.0,40.0,matched,legacy_reported,True,1117.1,448.5154374081015,-0.5985001903069541,0.6584240100600749,0.6131930913092075,sampled_bracket,0.30360375221092106,True,False,12.0,20000,True,False
original,expected,m125_dm2,125.0,2.0,matched,legacy_reported,True,168.04,110.36414508567388,-0.34322693950444005,0.35917801587359915,0.33061909253091243,sampled_bracket,0.2781350627961498,True,False,32.0,20000,True,False
original,expected,m125_dm5,125.0,5.0,matched,legacy_reported,True,80.829,66.80106745490056,-0.17355073729848736,0.2174028063920932,0.20011669808968044,sampled_bracket,0.45951568729902703,True,False,79.0,20000,True,False
original,expected,m125_dm10,125.0,10.0,matched,legacy_reported,True,80.844,59.17683136258972,-0.26801208051816183,0.19258987470977673,0.17727668953323808,sampled_bracket,0.5187188586655673,True,False,112.0,20000,True,False
original,expected,m125_dm20,125.0,20.0,matched,legacy_reported,True,195.14999999999998,114.15712350174475,-0.41502883165900706,0.37152219215184745,0.3419817600071766,sampled_bracket,0.26889376223094946,True,False,59.0,20000,True,False
original,expected,m125_dm30,125.0,30.0,matched,legacy_reported,True,450.15,195.7055502818328,-0.5652436959195095,0.6369199996168339,0.58627728586321,sampled_bracket,0.3138541733973784,True,False,32.0,20000,True,False
original,expected,m125_dm40,125.0,40.0,matched,legacy_reported,True,552.63,313.2891224918458,-0.4330942538554806,1.0195935040682789,0.9385236962389638,sampled_bracket,0.196058526464105,True,False,26.0,20000,True,False
original,expected,m150_dm2,150.0,2.0,matched,legacy_reported,True,126.6,94.74919550751996,-0.25158613343191183,0.5956639765311101,0.5438090524682446,sampled_bracket,0.33559189052212185,True,False,27.0,20000,True,False
original,expected,m150_dm5,150.0,5.0,matched,legacy_reported,True,50.94,54.82550965463133,0.07627620052279815,0.344673967111737,0.314668724063281,sampled_bracket,0.289839121988619,True,False,94.0,20000,True,False
original,expected,m150_dm10,150.0,10.0,matched,legacy_reported,True,56.526,44.46306874471999,-0.21340500398542284,0.2795279495027901,0.2551939270236606,sampled_bracket,0.35738823318990814,True,False,134.0,20000,True,False
original,expected,m150_dm20,150.0,20.0,matched,legacy_reported,True,139.16,92.16388488370802,-0.33771281342549564,0.5794107893826692,0.5289707700623568,sampled_bracket,0.3450056568897909,True,False,75.0,20000,True,False
original,expected,m150_dm25p7,150.0,25.700000000000003,matched,legacy_reported,True,174.35,139.8894793763376,-0.19765139445748436,0.8794494044391391,0.8028898274274476,sampled_bracket,0.2267327705192608,True,False,51.0,20000,True,False
original,expected,m150_dm30,150.0,30.0,matched,legacy_reported,True,277.72,206.86425231854537,-0.25513375947520756,1.3005026847792067,1.1872887409790374,sampled_bracket,0.307496481691534,True,False,42.0,20000,True,False
original,expected,m150_dm40,150.0,40.0,matched,legacy_reported,True,455.66,257.53901627841515,-0.4348000345028856,1.6190819745391465,1.4781344333931916,sampled_bracket,0.24668300078733488,True,False,24.0,20000,True,False
original,expected,m175_dm2,175.0,2.0,matched,legacy_reported,True,102.28,85.8702257438727,-0.16043971701336823,0.951167419781037,0.863007352355807,sampled_bracket,0.20963712155521758,True,False,28.0,20000,True,False
original,expected,m175_dm5,175.0,5.0,matched,legacy_reported,True,49.037,38.321457912889144,-0.21851952784858075,0.42447917109209743,0.38513582147158604,sampled_bracket,0.23534723681017805,True,False,130.0,20000,True,False
original,expected,m175_dm10,175.0,10.0,matched,legacy_reported,True,40.709,36.56180253116637,-0.10187421623802184,0.4049878182437967,0.3674510475131622,sampled_bracket,0.2466740862310619,True,False,152.0,20000,True,False
original,expected,m175_dm20,175.0,20.0,matched,legacy_reported,True,89.132,79.24762391050233,-0.1108959306365579,0.8778101758292993,0.7964493105617746,sampled_bracket,0.2271561728156312,True,False,79.0,20000,True,False
original,expected,m175_dm30,175.0,30.0,matched,legacy_reported,True,212.5,172.90599791382877,-0.18632471569962927,1.9152453656161161,1.7377286035223873,sampled_bracket,0.2085372491537223,True,False,39.0,20000,True,False
original,expected,m175_dm40,175.0,40.0,matched,legacy_reported,True,332.21,187.8085645465979,-0.4346691413666117,2.0803181336147194,1.8875014084922144,sampled_bracket,0.19223021399382864,True,False,38.0,20000,True,False
original,expected,m200_dm2,200.0,2.0,matched,legacy_reported,True,111.42,75.8820730434469,-0.31895464868563195,1.3889181045479393,1.2515863983920017,sampled_bracket,0.2879219434828797,True,False,30.0,20000,True,False
original,expected,m200_dm5,200.0,5.0,matched,legacy_reported,True,39.230000000000004,37.28210804807855,-0.04965312138469169,0.6823982630790891,0.6149249416214487,sampled_bracket,0.29293743963828317,True,False,121.0,20000,True,False
original,expected,m200_dm10,200.0,10.0,matched,legacy_reported,True,39.374,35.077353599109905,-0.10912394983720464,0.6420432326030259,0.5785600853457976,sampled_bracket,0.3113497500620768,True,False,172.0,20000,True,False
original,expected,m200_dm20,200.0,20.0,matched,legacy_reported,True,78.862,58.681205717313894,-0.25590010756366943,1.0740796310455816,0.967878129462564,sampled_bracket,0.18685765393821402,True,False,115.0,20000,True,False
original,expected,m200_dm30,200.0,30.0,matched,legacy_reported,True,117.41,115.71624121433267,-0.01442601810465316,2.118028355930673,1.908604598796132,sampled_bracket,0.18880767053011502,True,False,54.0,20000,True,False
original,expected,m200_dm40,200.0,40.0,matched,legacy_reported,True,170.58,135.42104563347834,-0.2061141655910521,2.4786979911508085,2.233612393191216,sampled_bracket,0.32270974634897853,True,False,50.0,20000,True,False
original,expected,m225_dm2,225.0,2.0,matched,legacy_reported,True,85.545,74.45951835877713,-0.12958655258896334,2.139823789383527,1.9180096609987733,sampled_bracket,0.1872584097756196,True,False,32.0,20000,True,False
original,expected,m225_dm5,225.0,5.0,matched,legacy_reported,True,40.007,26.199369127963543,-0.345130373985464,0.7529196342195821,0.6748719869148018,sampled_bracket,0.26549978366177257,True,False,152.0,20000,True,False
original,expected,m225_dm10,225.0,10.0,matched,legacy_reported,True,35.812999999999995,27.839410481061012,-0.22264511543123966,0.8000512781018452,0.7171179647160757,sampled_bracket,0.24985898463192385,True,False,190.0,20000,True,False
original,expected,m225_dm20,225.0,20.0,matched,legacy_reported,True,68.232,48.02113283546301,-0.29620804262716893,1.380035282250216,1.236980828518431,sampled_bracket,0.2897752000571633,True,False,127.0,20000,True,False
original,expected,m225_dm30,225.0,30.0,matched,legacy_reported,True,134.47,107.36871147431712,-0.20154152246361923,3.0855708996285407,2.765720628280897,sampled_bracket,0.2592388980905598,True,False,61.0,20000,True,False
original,expected,m225_dm40,225.0,40.0,matched,legacy_reported,True,247.29000000000002,120.97609214354264,-0.5107926234641812,3.476620929349476,3.116234412948509,sampled_bracket,0.22993591082982381,True,False,56.0,20000,True,False
original,expected,m250_dm2,250.0,2.0,matched,legacy_reported,True,68.85,56.14585960830424,-0.1845191051807662,2.43008144860332,2.1727770840964604,sampled_bracket,0.329165921767659,True,False,37.0,20000,True,False
original,expected,m250_dm5,250.0,5.0,matched,legacy_reported,True,32.089,23.25493231289639,-0.27529894004498767,1.0065101860821295,0.8999378471391731,sampled_bracket,0.19860703126921828,True,False,164.0,20000,True,False
original,expected,m250_dm10,250.0,10.0,matched,legacy_reported,True,27.233,20.976727021909635,-0.22973131781626577,0.9079058641898342,0.8117740487102824,sampled_bracket,0.21962629372146816,True,False,219.0,20000,True,False
original,expected,m250_dm20,250.0,20.0,matched,legacy_reported,True,60.28,45.076410823203396,-0.2522161442733345,1.9509782284086197,1.744402760118897,sampled_bracket,0.20471781498340136,True,False,142.0,20000,True,False
original,expected,m300_dm2,300.0,2.0,matched,legacy_reported,True,78.499,69.804164266322,-0.11076364964748586,6.261193957167211,5.580608509252081,sampled_bracket,0.25552634384829886,True,False,25.0,20000,True,False
original,expected,m300_dm5,300.0,5.0,matched,legacy_reported,True,28.293,23.175652127066943,-0.1808697512788695,2.078776453762515,1.8528155565953102,sampled_bracket,0.19237277739806713,True,False,152.0,20000,True,False
original,expected,m300_dm10,300.0,10.0,matched,legacy_reported,True,26.811,17.53618642526619,-0.3459331459003323,1.572935735735291,1.4019592127956542,sampled_bracket,0.2542379773786888,True,False,258.0,20000,True,False
pdf_rescan,observed,m50_dm2,50.0,2.0,matched,legacy_reported,True,1083.3999999999999,935.4876101839313,-0.1365261120694744,0.09067781359332024,0.08713305485754924,sampled_bracket,0.1379792019224785,True,False,13.0,20000,True,False
pdf_rescan,observed,m50_dm5,50.0,5.0,matched,legacy_reported,True,526.9200000000001,422.823705520349,-0.19755616503387818,0.04098475354951281,0.039382585859082754,sampled_bracket,0.5103480609314839,True,False,54.0,20000,True,False
pdf_rescan,observed,m60_dm2,60.0,2.0,matched,legacy_reported,True,707.51,553.4223502488279,-0.2177886528122176,0.12490441511952113,0.10779867811010269,sampled_bracket,0.19294754294264688,True,False,32.0,20000,True,False
pdf_rescan,observed,m60_dm5,60.0,5.0,matched,legacy_reported,True,286.21000000000004,258.8525964176923,-0.09558507243739811,0.05842162345482503,0.0504207459396048,sampled_bracket,0.1384862199224631,True,False,58.0,20000,True,False
pdf_rescan,observed,m70_dm2,70.0,2.0,matched,legacy_reported,True,568.9300000000001,488.3312872135248,-0.14166718715215454,0.19895661894762234,0.17749071635992258,sampled_bracket,0.12074644628780888,True,False,33.0,20000,True,False
pdf_rescan,observed,m70_dm5,70.0,5.0,matched,legacy_reported,True,183.73999999999998,151.51936141746026,-0.17535995745368305,0.06173223105309521,0.05507179389188684,sampled_bracket,0.13105941022986195,True,False,90.0,20000,True,False
pdf_rescan,observed,m90_dm20,90.0,20.0,matched,legacy_reported,True,358.95,189.07020168094957,-0.4732686956931339,0.19118311392901177,0.1784763973778279,sampled_bracket,0.125655996545193,True,False,78.0,20000,True,False
pdf_rescan,observed,m90_dm40,90.0,40.0,matched,legacy_reported,True,2499.2999999999997,924.9080670983658,-0.629933154443898,0.9352441727666795,0.8730844853064927,sampled_bracket,0.20074715150414815,True,False,38.0,20000,True,False
pdf_rescan,observed,m100_dm2,100.0,2.0,matched,legacy_reported,True,238.13,191.2719554152899,-0.19677505809730012,0.28078865829979616,0.26149967613074626,sampled_bracket,0.18056284861003172,True,False,51.0,20000,True,False
pdf_rescan,observed,m100_dm5,100.0,5.0,matched,legacy_reported,True,90.003,80.2370047662893,-0.10850744123763312,0.117788521926303,0.10969695329631445,sampled_bracket,0.20460397673619404,True,False,134.0,20000,True,False
pdf_rescan,observed,m100_dm10,100.0,10.0,matched,legacy_reported,True,96.834,84.96809834617036,-0.12253858824203934,0.12473380261683224,0.11616512285204982,sampled_bracket,0.19321145907843748,True,False,155.0,20000,True,False
pdf_rescan,observed,m100_dm20,100.0,20.0,matched,legacy_reported,True,320.95,189.07606579851833,-0.4108862258964999,0.2775650759511501,0.2584975401283308,sampled_bracket,0.18265986751489924,True,False,88.0,20000,True,False
pdf_rescan,observed,m100_dm30,100.0,30.0,matched,legacy_reported,True,920.14,525.9143581219827,-0.42844093494252755,0.7720462034125548,0.7190099250191184,sampled_bracket,0.18243214459315152,True,False,47.0,20000,True,False
pdf_rescan,observed,m100_dm40,100.0,40.0,matched,legacy_reported,True,1134.2,519.1845614013885,-0.5422460223934152,0.7621668115921324,0.7098092052427133,sampled_bracket,0.18479687447860893,True,False,41.0,20000,True,False
pdf_rescan,observed,m125_dm2,125.0,2.0,matched,legacy_reported,True,168.15,121.7249219782922,-0.2760932383092941,0.3961514486846414,0.36465269777261333,sampled_bracket,0.17852521438859073,True,False,54.0,20000,True,False
pdf_rescan,observed,m125_dm5,125.0,5.0,matched,legacy_reported,True,76.247,74.68228997563638,-0.020521594611769944,0.24305209552905652,0.22372656373777766,sampled_bracket,0.20242573878207196,True,False,149.0,20000,True,False
pdf_rescan,observed,m125_dm10,125.0,10.0,matched,legacy_reported,True,66.653,56.81420063455037,-0.1476122509931982,0.1849007378394606,0.17019893047767123,sampled_bracket,0.1299254128678561,True,False,208.0,20000,True,False
pdf_rescan,observed,m125_dm20,125.0,20.0,matched,legacy_reported,True,204.88,116.25188315092706,-0.4325854980919218,0.3783395476792364,0.34825705470316143,sampled_bracket,0.12435022903451069,True,False,106.0,20000,True,False
pdf_rescan,observed,m125_dm30,125.0,30.0,matched,legacy_reported,True,498.28,227.98907452145576,-0.5424478716355146,0.7419861166315,0.6829893972062386,sampled_bracket,0.18982301886317188,True,False,63.0,20000,True,False
pdf_rescan,observed,m125_dm40,125.0,40.0,matched,legacy_reported,True,552.63,330.00345297579594,-0.4028491884700506,1.0739899754514481,0.9885950013043503,sampled_bracket,0.18687325262569263,True,False,54.0,20000,True,False
pdf_rescan,observed,m150_dm2,150.0,2.0,matched,legacy_reported,True,121.06,83.29671868251276,-0.3119385537542313,0.5236651817110238,0.4780780397956631,sampled_bracket,0.06852991667479255,True,False,54.0,20000,True,False
pdf_rescan,observed,m150_dm5,150.0,5.0,matched,legacy_reported,True,51.446,53.04638892234766,0.031108131290045193,0.3334890897685101,0.304457534886767,sampled_bracket,0.21206997313126033,True,False,200.0,20000,True,False
pdf_rescan,observed,m150_dm10,150.0,10.0,matched,legacy_reported,True,46.633,44.637077490933194,-0.042800645660086345,0.2806218980177653,0.25619264295884636,sampled_bracket,0.18067014854553637,True,False,233.0,20000,True,False
pdf_rescan,observed,m150_dm20,150.0,20.0,matched,legacy_reported,True,128.33,126.93567166258202,-0.010865178348149263,0.7980121260257027,0.7285419887894492,sampled_bracket,0.17649612082337762,True,False,130.0,20000,True,False
pdf_rescan,observed,m150_dm25p7,150.0,25.700000000000003,matched,legacy_reported,True,200.2,176.7143716406687,-0.11731083096569073,1.110958090544661,1.0142447593848563,sampled_bracket,0.17993478034981206,True,False,109.0,20000,True,False
pdf_rescan,observed,m150_dm30,150.0,30.0,matched,legacy_reported,True,334.09,245.1147780623042,-0.2663211168777748,1.5409739642121243,1.406826036780929,sampled_bracket,0.2595111982988387,True,False,74.0,20000,True,False
pdf_rescan,observed,m150_dm40,150.0,40.0,matched,legacy_reported,True,545.11,309.3258692815182,-0.43254413002601644,1.9446526838905749,1.7753629144486809,sampled_bracket,0.20528087267559758,True,False,48.0,20000,True,False
pdf_rescan,observed,m175_dm2,175.0,2.0,matched,legacy_reported,True,82.24199999999999,85.70235586305341,0.0420752883326454,0.9493079584833097,0.8613202374084414,sampled_bracket,0.13636189978928928,True,False,55.0,20000,True,False
pdf_rescan,observed,m175_dm5,175.0,5.0,matched,legacy_reported,True,49.546,34.26034975535049,-0.3085143148720282,0.37949508336907906,0.34432113665729713,sampled_bracket,0.18636083945781853,True,False,229.0,20000,True,False
pdf_rescan,observed,m175_dm10,175.0,10.0,matched,legacy_reported,True,33.589,41.06445949897972,0.22255677450890832,0.45486285435944046,0.4127033574342911,sampled_bracket,0.14229501866686017,True,False,265.0,20000,True,False
pdf_rescan,observed,m175_dm20,175.0,20.0,matched,legacy_reported,True,85.084,74.848601210166,-0.12029757404252273,0.829083075892268,0.7522385390087343,sampled_bracket,0.08437099408987754,True,False,159.0,20000,True,False
